microbe	metaphlan2
s__Escherichia_coli	18.95802
s__Bacteroides_uniformis	9.53464
s__Coprococcus_catus	7.174169999999999
s__Bacteroides_thetaiotaomicron	6.03029
s__Bifidobacterium_adolescentis	5.7554300000000005
s__Fusobacterium_varium	5.49453
s__Escherichia_unclassified	5.2137
s__Bacteroides_ovatus	4.66892
s__Bacteroides_vulgatus	2.83072
s__Bilophila_unclassified	2.52239
s__Bifidobacterium_longum	2.28622
s__Megamonas_unclassified	2.2755
s__Parabacteroides_distasonis	2.07817
s__Bacteroides_intestinalis	1.61891
s__Parabacteroides_merdae	1.21355
s__Bacteroides_cellulosilyticus	1.11037
s__Klebsiella_pneumoniae	0.97226
s__Bacteroides_fragilis	0.8869299999999999
s__Veillonella_atypica	0.8769100000000001
s__Bacteroides_xylanisolvens	0.73209
s__Bacteroides_stercoris	0.72235
s__Alistipes_onderdonkii	0.71228
s__Bacteroides_dorei	0.69175
s__Bifidobacterium_pseudocatenulatum	0.64391
s__Enterococcus_faecium	0.62075
s__Subdoligranulum_unclassified	0.61697
s__Clostridium_symbiosum	0.6087600000000001
s__Sutterella_wadsworthensis	0.50972
s__Veillonella_parvula	0.50759
s__Dorea_formicigenerans	0.5013
s__Coprococcus_comes	0.40135
s__Lactobacillus_ruminis	0.38206999999999997
s__Alistipes_finegoldii	0.34151
s__Clostridium_leptum	0.33866
s__Bacteroides_salyersiae	0.33376
s__Bacteroides_sp_3_1_40A	0.33261
s__Bacteroides_sp_D20	0.33259
s__Bacteroides_sp_1_1_30	0.31686
s__Phascolarctobacterium_unclassified	0.31131
s__Megamonas_funiformis	0.28581
s__Alistipes_putredinis	0.27615
s__Alistipes_shahii	0.27225
s__Bilophila_sp_4_1_30	0.26253000000000004
s__Bacteroides_sp_1_1_6	0.25056999999999996
s__Enterobacter_cloacae	0.24559
s__Bacteroides_eggerthii	0.23621
s__Parabacteroides_sp_20_3	0.23315999999999998
s__Bacteroides_sp_3_1_19	0.2098
s__Parabacteroides_johnsonii	0.20833000000000002
s__Bacteroides_coprocola	0.20661999999999997
s__Megamonas_hypermegale	0.20585
s__Bifidobacterium_bifidum	0.20096
s__Veillonella_unclassified	0.20078
s__Ruminococcus_sp_5_1_39BFAA	0.18325999999999998
s__Veillonella_dispar	0.18112
s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	0.17687
s__Bacteroides_sp_3_1_23	0.17281
s__Clostridium_sp_7_2_43FAA	0.17068
s__Citrobacter_freundii	0.17059000000000002
s__Akkermansia_unclassified	0.16259
s__Coprobacillus_unclassified	0.15947999999999998
s__Clostridium_perfringens	0.15307
s__Alistipes_indistinctus	0.14075
s__Collinsella_aerofaciens	0.14021
s__Bacteroides_sp_2_1_22	0.13119
s__Bilophila_wadsworthia	0.11698
s__Citrobacter_unclassified	0.1145
s__Clostridium_nexile	0.11177999999999999
s__Bacteroides_sp_2_1_56FAA	0.10776
s__Bacteroides_sp_1_1_14	0.10580999999999999
